prod_name,prod_price,prod_link
"Acer Aspire 3 Ryzen 3 3200U 15.6"" (39.62cms) - (4 GB/1TB HDD/Windows 10 Home/AMD Radeon Vega 3 Mobile Graphics /1.9Kg/Black) A315-42","₹29,650",https://www.amazon.in/Acer-Aspire-Ryzen-3200U-39-62cms/dp/B08WLR5NNR/ref=sr_1_147?dchild=1&keywords=Laptop&qid=1620993524&sr=8-147
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram, 2TB Harddisk & 128 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹44,090",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N7HRLG/ref=sr_1_148?dchild=1&keywords=Laptop&qid=1620993524&sr=8-148
"AVITA LIBER V14 NS14A8INW561-IBA 14"" (35.56cms) Laptop (AMD Ryzen 7-3700U/8GB/512GB SSD/FHD/Windows 10 Home/Intel UHD Graphics 620/ 1.25KG), Infinite Black","₹43,490",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A100926838J8M59JGM4BW&url=%2FAVITA-NS14A8INW561-IBA-14-inch-Graphics-Infinite%2Fdp%2FB08B78N1GM%2Fref%3Dsr_1_149_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993524%26sr%3D8-149-spons%26psc%3D1&qualifier=1620993524&id=6970535068280346&widgetName=sp_btf
"Dell Inspiron 3505 15"" (38.1 cms) FHD AG Laptop (Ryzen-3 3250U / 4 GB / 1TB+256 SSD / Vega Graphics / Win 10 + MSO / Soft Mint Color) D560338WIN9S","₹36,190",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A10094489B8QPT3VEVKS&url=%2FDell-Inspiron-Display-Graphics-D560338WIN9S%2Fdp%2FB08HPY2N4W%2Fref%3Dsr_1_150_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993524%26sr%3D8-150-spons%26psc%3D1&qualifier=1620993524&id=6970535068280346&widgetName=sp_btf
"HP 14 Ultra Thin & Light 14"" (35.56cms) Laptop (10th Gen i3-1005G1/8GB/256GB SSD/Win 10 Home/MS Office/1.47 Kg/Jet Black), 14s-cf3074TU","₹35,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A10097603I2GX2NQUL7SA&url=%2FHP-14-inch-Laptop-i3-1005G1-14s-cf3074TU%2Fdp%2FB08G24RGKS%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993527%26sr%3D8-145-spons%26psc%3D1&qualifier=1620993527&id=69810464617709&widgetName=sp_atf_next
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6""(39.62cms) FHD IPS T&L Laptop (8GB/1TB HDD+256GB SSD/Windows10/Office 2019/Fingerprint Reader/Graphite Grey/Aluminium Surface/1.66Kg)82FG00BQIN","₹67,420",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A101533272SB62R6F1ZR&url=%2FLenovo-Windows10-Fingerprint-Aluminium-82FG00BQIN%2Fdp%2FB08P3LX5BQ%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993527%26sr%3D8-146-spons%26psc%3D1&qualifier=1620993527&id=69810464617709&widgetName=sp_atf_next
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram, 320 GB Harddisk & 512 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹44,090",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N4RF9Y/ref=sr_1_147?dchild=1&keywords=Laptop&qid=1620993527&sr=8-147
"(Renewed) Lenovo Thinkpad L430 14-inch Laptop (Core I3 3rd Gen/4 GB/320 GB/Windows 10/MS Office Pro 2019/Integrated Graphics), Black","₹27,999",https://www.amazon.in/Renewed-Lenovo-Thinkpad-Integrated-Graphics/dp/B091T7X7QQ/ref=sr_1_148?dchild=1&keywords=Laptop&qid=1620993527&sr=8-148
"HP Pavilion (2021) 11th Gen Core i5 Laptop, 16 GB RAM, 2GB NVIDIA Graphics, 512GB SSD, 15.6""(39.62cms) FHD Screen, Windows 10, MS Office, Finger Print Reader, Alexa Built-in (15-eg0103TX)","₹74,990",https://www.amazon.in/HP-Pavilion-Graphics-39-62cms-15-eg0103TX/dp/B08XBZBFCQ/ref=sr_1_149?dchild=1&keywords=Laptop&qid=1620993527&sr=8-149
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/16GB RAM/512GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹37,999",https://www.amazon.in/Renewed-Dell-Latitude-Integrated-Graphics/dp/B09414NZCG/ref=sr_1_150?dchild=1&keywords=Laptop&qid=1620993527&sr=8-150
"Asus Vivobook M515DA-EJ001T- AMD Athlon Silver 3050U, 2.3 GHz / 4GB DDR4 / 1TB HDD / 15.6"" FHD / AMD Radeon™ Integrated Graphics / Windows 10 Home / 1Yr Warranty / Grey","₹26,275",https://www.amazon.in/Vivobook-M515DA-EJ001T-RadeonTM-Integrated-Graphics/dp/B08Q6B4X7N/ref=sr_1_151?dchild=1&keywords=Laptop&qid=1620993527&sr=8-151
"HP 17.3"" FHD IPS Laptop, Core i5-10210U (Beat i7-8665U), HD Webcam, Backlit Keyboard, HDMI, UHD Graphics, Windows 10 Home, 12GB Memory, 1TB HDD","₹1,00,666",https://www.amazon.in/HP-i5-10210U-i7-8665U-Keyboard-Graphics/dp/B08QYTC6Q3/ref=sr_1_152?dchild=1&keywords=Laptop&qid=1620993527&sr=8-152
"HP Pavilion x360 (2021) 14"" (35.56cms) FHD Touchscreen Laptop, 11th Gen Core i5, 8 GB RAM, 512GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader (14-dw1038TU)","₹63,897",https://www.amazon.in/HP-Pavilion-Touchscreen-Convertible-14-dw1038TU/dp/B08R13XHKZ/ref=sr_1_153?dchild=1&keywords=Laptop&qid=1620993527&sr=8-153
"HP 14 Thin & Light 14"" (35.56cms) FHD Laptop (11th Gen Intel i5-1135G7/8GB/512GB SSD/Windows 10/MS Office 2019/Alexa Built-in/Pale Gold/1.47 kg), 14s-dr2006TU","₹67,200",https://www.amazon.in/HP-35-56cms-i5-1135G7-Windows-14s-dr2006TU/dp/B08MX87JCW/ref=sr_1_154?dchild=1&keywords=Laptop&qid=1620993527&sr=8-154
"ASUS VivoBook 14 (2020) AMD Ryzen 5 3500U 14-inch FHD Thin and Light Laptop (8GB/512GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Transparent Silver/1.6 kg), M415DA-EK512TS","₹44,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A10084323FYIZS86MRD7C&url=%2FASUS-VivoBook-Integrated-Transparent-M415DA-EK512TS%2Fdp%2FB08JMPHJ4D%2Fref%3Dsr_1_155_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993527%26sr%3D8-155-spons%26psc%3D1&qualifier=1620993527&id=69810464617709&widgetName=sp_mtf
"HP 14 Ryzen 3 4300U Processor 14-inch(35.6 cm) FHD Laptop (8GB/512GB/Windows 10/MS Office/Natural Silver/1.46Kg), 14s-fr0016AU","₹38,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A101444015G499S41Q8NY&url=%2FHP-Processor-14-inch-Windows-14s-fr0016AU%2Fdp%2FB092JJ5LLR%2Fref%3Dsr_1_156_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993527%26sr%3D8-156-spons%26psc%3D1&qualifier=1620993527&id=69810464617709&widgetName=sp_mtf
"Lenovo Ideapad S145 Intel Core i3 10th Gen 15.6"" (39.62cms)FHD Thin and Light Laptop (8GB/256 GB SSD/Windows 10/Office 2019/Grey/1.85Kg), 81W800B1IN","₹36,490",https://www.amazon.in/Lenovo-Ideapad-Laptop-Windows-81W800B1IN/dp/B086955PCG/ref=sr_1_157?dchild=1&keywords=Laptop&qid=1620993527&sr=8-157
"(Renewed) HP 15 10th Gen Intel Core i5 Processor 15.6-inch FHD Laptop (8GB/1TB HDD/Win 10 Home/MS Office/Finger Print Reader/Natural Silver), 15s du1034TU","₹48,990",https://www.amazon.in/Renewed-HP-Processor-15-6-inch-du1034TU/dp/B08CCTQJYZ/ref=sr_1_158?dchild=1&keywords=Laptop&qid=1620993527&sr=8-158
"OMEN by HP 15.6-inch 10th Gen Intel Core i7-10870H Processor FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/144Hz Refresh Rate/Win 10/NVIDIA RTX 3060 6GB/Shadow Black), 15-ek1017TX","₹1,34,999",https://www.amazon.in/HP-15-6-inch-i7-10870H-Processor-15-ek1017TX/dp/B091FKBG8G/ref=sr_1_159?dchild=1&keywords=Laptop&qid=1620993527&sr=8-159
"Dell Inspiron 3501 15.6"" (39.62 cms) FHD Display Laptop (i3-1005G1 / 8GB / 256GB SSD / Integrated Graphics / Win 10 + MSO / Accent Black) D560396WIN9BE","₹39,990",https://www.amazon.in/Dell-Inspiron-i3-1005G1-Integrated-D560396WIN9BE/dp/B08X4JQ58G/ref=sr_1_160?dchild=1&keywords=Laptop&qid=1620993527&sr=8-160
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram, 1TB Harddisk & 256 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹43,190",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N6VKSS/ref=sr_1_161?dchild=1&keywords=Laptop&qid=1620993527&sr=8-161
"(Renewed) HP Elitebook UltraSlim Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram & 512 GB SSD, Win10, 14.1 Inches Notebook Computer","₹43,190",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Laptop/dp/B094N5HZFB/ref=sr_1_162?dchild=1&keywords=Laptop&qid=1620993527&sr=8-162
"Lenovo Ideapad S145 Intel i3 15.6” Thin and Light (4GB/1TB HDD/Win10 + Office Home/Intel UHD Graphics/Platinum Grey/1.85kg), 81VD00EQIN","₹31,990",https://www.amazon.in/Lenovo-Ideapad-Graphics-Platinum-81VD00EQIN/dp/B08MCD1R86/ref=sr_1_163?dchild=1&keywords=Laptop&qid=1620993527&sr=8-163
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 1 TB SSD, 14.1 Inches HD Screen Notebook Computer","₹51,790",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CD7ZKM/ref=sr_1_164?dchild=1&keywords=Laptop&qid=1620993527&sr=8-164
"Lenovo IdeaPad Slim 5 AMD Ryzen 7 4700U 14 inch (35.56 cms) Full HD IPS Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Integrated AMD Radeon Graphics/Graphite Grey/1.39Kg), 81YM002TIN","₹57,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A10154882NTLAM9JBUBGF&url=%2FLenovo-Integrated-Graphics-Graphite-81YM002TIN%2Fdp%2FB087D3VVW3%2Fref%3Dsr_1_165_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993527%26sr%3D8-165-spons%26psc%3D1&qualifier=1620993527&id=69810464617709&widgetName=sp_btf
"Acer Travelmate TMP214-52 14-inch Laptop (10th Gen Core i5-10210U/8GB/1TB HDD + 256GB SSD/Window 10 Home 64Bit/Intel UHD Graphics), Black","₹56,710",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A1015576CBAF1MFE995J&url=%2FAcer-Travelmate-TMP214-52-i5-10210U-Graphics%2Fdp%2FB08GMRC61Z%2Fref%3Dsr_1_166_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993527%26sr%3D8-166-spons%26psc%3D1&qualifier=1620993527&id=69810464617709&widgetName=sp_btf
"MI Notebook 14 (IC) Intel Core i5-10210U 10th Gen 14-inch (35.56 cms) Thin and Light Laptop(8GB/512GB SSD/Windows 10/Intel UHD Graphics/Silver/1.5Kg), XMA1901-FK","₹46,999",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A086634717DIC91J8SOP4&url=%2FMI-Notebook-i5-10210U-Graphics-XMA1901-FK%2Fdp%2FB08T9P4DQV%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993531%26sr%3D8-161-spons%26psc%3D1&qualifier=1620993531&id=6860697075981637&widgetName=sp_atf_next
"Mi Notebook Horizon Edition 14 Intel Core i7-10510U 10th Gen 14-inch (35.56 cms) Thin and Light Laptop(8GB/512GB SSD/Windows 10/Nvidia MX350 2GB Graphics/Grey/1.35Kg), XMA1904-AF+Webcam",59999.00,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A02562643LJBEQ9GMLC96&url=%2FNotebook-Horizon-i7-10510U-Graphics-XMA1904-AF%2Fdp%2FB089F2W1KW%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993531%26sr%3D8-162-spons%26psc%3D1&qualifier=1620993531&id=6860697075981637&widgetName=sp_atf_next
"Dell Inspiron 5518 15.6"" FHD Display Laptop (Ci5-11300H / 8GB / 512GB SSD / NVIDIA MX450 2GB Graphics / Win 10 + MSO / Backlit KB / ) D560453WIN9S","₹69,989",https://www.amazon.in/Dell-Inspiron-5518-Ci5-11300H-D560453WIN9S/dp/B093H9XGPQ/ref=sr_1_163?dchild=1&keywords=Laptop&qid=1620993531&sr=8-163
"(Renewed) HP Elitebook Laptop 640G1 Intel Core i5 - 4300M Processor, 16 GB Ram & 512 GB SSD, Win10, 14.1 inches, Optical Drive Notebook Computer","₹40,190",https://www.amazon.in/Renewed-HP-Elitebook-Laptop-640G1/dp/B094PMPWGT/ref=sr_1_164?dchild=1&keywords=Laptop&qid=1620993531&sr=8-164
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 8 GB Ram, 500 GB Harddisk & 512 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹39,590",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N7BBNQ/ref=sr_1_165?dchild=1&keywords=Laptop&qid=1620993531&sr=8-165
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram, 320 GB Harddisk & 128 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹40,490",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N6Y7ZQ/ref=sr_1_166?dchild=1&keywords=Laptop&qid=1620993531&sr=8-166
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 8 GB Ram, 2TB Harddisk & 256 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹39,590",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N5Q3ST/ref=sr_1_167?dchild=1&keywords=Laptop&qid=1620993531&sr=8-167
"(Renewed) HP Elitebook UltraSlim Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram & 128 GB SSD, Win10, 14.1 Inches Notebook Computer","₹39,590",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Laptop/dp/B094N5N1P6/ref=sr_1_168?dchild=1&keywords=Laptop&qid=1620993531&sr=8-168
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 4 GB Ram, 2TB Harddisk & 512 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹39,590",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N5BQLZ/ref=sr_1_169?dchild=1&keywords=Laptop&qid=1620993531&sr=8-169
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 8 GB Ram, 1TB Harddisk & 512 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹40,490",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N4TYBF/ref=sr_1_170?dchild=1&keywords=Laptop&qid=1620993531&sr=8-170
"(Renewed) HP Elitebook UltraSlim Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram & 256 GB SSD, Win10, 14.1 Inches Notebook Computer","₹40,490",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Laptop/dp/B094N3YM4L/ref=sr_1_171?dchild=1&keywords=Laptop&qid=1620993531&sr=8-171
ASUS VivoBook AMD Ryzen 3-3250U(4GB RAM/256GB SSD/Win10+Ms Off H&S 2019+McAfee/Integrated Vega 3 Graphics/15.6-inch FHD IPS /FP Reader/1.9 kg/Transparent Silver/1 Yr. Warranty) M515DA-EJ312TS,"₹32,990",https://www.amazon.in/ASUS-Integrated-15-6-inch-Transparent-M515DA-EJ312TS/dp/B08Q3MVVS7/ref=sr_1_172?dchild=1&keywords=Laptop&qid=1620993531&sr=8-172
"HP 15 11th Gen Intel Core i3 Processor 15.6"" (39.62cms) FHD Laptop (8GB/512GB SSD/Win 10/MS Offce/Integrated Graphics/Natural Silver/1.69 Kg), 15s-fr2006TU","₹45,190",https://www.amazon.in/HP-Processor-39-62cms-Integrated-15s-fr2006TU/dp/B08XNYH4LX/ref=sr_1_173?dchild=1&keywords=Laptop&qid=1620993531&sr=8-173
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/8GB RAM (Upgradable to 16)/1TB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹32,999",https://www.amazon.in/Lenovo-Upgradable-Integrated-Graphics-Fingerprint/dp/B091N49X2H/ref=sr_1_174?dchild=1&keywords=Laptop&qid=1620993531&sr=8-174
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/4GB RAM (Upgradable to 16)/500GB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹31,999",https://www.amazon.in/Dell-Latitude-Upgradable-Integrated-Graphics/dp/B09414ZZL5/ref=sr_1_175?dchild=1&keywords=Laptop&qid=1620993531&sr=8-175
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/4GB RAM(Upgradable to 16)/128GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹30,999",https://www.amazon.in/Lenovo-Upgradable-Integrated-Graphics-Fingerprint/dp/B091N6K6ZL/ref=sr_1_176?dchild=1&keywords=Laptop&qid=1620993531&sr=8-176
"HP Stream 11-inch Laptop, Intel Celeron N4000, 4GB RAM, 32GB eMMC Storage, Windows 10 Home in S Mode (11-ak0010nr, Royal Blue)","₹34,963",https://www.amazon.in/HP-11-inch-Celeron-Storage-11-ak0010nr/dp/B0886JS35F/ref=sr_1_177?dchild=1&keywords=Laptop&qid=1620993531&sr=8-177
"Mi Notebook 14 Intel core i3-10110U 10th Gen FHD Ultra Thin and Light Laptop (8GB/256GB SSD/Windows 10, Home/Intel UHD Graphics/Silver/1.5Kg), XMA1901-FI","₹37,999",https://www.amazon.in/Notebook-i3-10110U-Windows-Graphics-XMA1901-FI/dp/B08M47V1SS/ref=sr_1_178?dchild=1&keywords=Laptop&qid=1620993531&sr=8-178
"Lenovo Ideapad Slim 1 AMD A4-9120E 14 inch HD Thin and Light Laptop (4GB/64GB eMMC/Windows 10/Grey/1.4Kg), 81VS0067IN","₹20,990",https://www.amazon.in/Lenovo-Ideapad-A4-9120E-Windows-81VS0067IN/dp/B087D3LF79/ref=sr_1_177?dchild=1&keywords=Laptop&qid=1620993535&sr=8-177
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i5 15.6"" (39.62cms) Full HD IPS Thin and Light Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/Platinum Grey/1.85Kg), 81WE018TIN","₹55,990",https://www.amazon.in/Lenovo-39-62cms-Fingerprint-Platinum-81WE018TIN/dp/B08PV3L6WR/ref=sr_1_178?dchild=1&keywords=Laptop&qid=1620993535&sr=8-178
"(Renewed) Lenovo Ideapad S145 Intel 10th Gen Core i3 15.6-Inch (39.62 cms) 1920 x 1080 (Full HD) Thin and Light Laptop (4 GB/1TB HDD/Windows 10/Integrated Graphics/Platinum Grey/1.85 Kg), 81W800SAIN","₹30,000",https://www.amazon.in/Lenovo-15-6-Inch-Integrated-Graphics-81W800SAIN/dp/B08Z9NJ9G8/ref=sr_1_179?dchild=1&keywords=Laptop&qid=1620993535&sr=8-179
"Lenovo IdeaPad L340 9th Gen Intel Core i5 15.6"" (39.62cms) Full HD IPS Gaming Laptop (8GB/1TB HDD/Windows 10/NVIDIA GTX 1050 3GB GDDR5 Graphics/Granite Black/2.2Kg), 81LK01QNIN","₹50,990",https://www.amazon.in/Lenovo-IdeaPad-39-62cms-Graphics-81LK01QNIN/dp/B08WRL9GQW/ref=sr_1_180?dchild=1&keywords=Laptop&qid=1620993535&sr=8-180
"Acer Nitro 5 Intel Core i7-11th Generation 144 Hz Refresh Rate 15.6-inch (39.62 cms) Gaming Laptop (8GB Ram/1TB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.2 Kgs), AN515-56 + Xbox Game Pass for PC","₹84,990",https://www.amazon.in/Acer-Generation-15-6-inch-Graphics-AN515-56/dp/B0923Z27TX/ref=sr_1_181?dchild=1&keywords=Laptop&qid=1620993535&sr=8-181
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 128 GB SSD, 14.1 Inches HD Screen Notebook Computer","₹46,790",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094BWT46K/ref=sr_1_182?dchild=1&keywords=Laptop&qid=1620993535&sr=8-182
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/16GB RAM /1TB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹37,999",https://www.amazon.in/Renewed-Dell-Latitude-Integrated-Graphics/dp/B09414Z1ZG/ref=sr_1_183?dchild=1&keywords=Laptop&qid=1620993535&sr=8-183
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram, 500 GB Harddisk & 128 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹41,390",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N5JQNN/ref=sr_1_184?dchild=1&keywords=Laptop&qid=1620993535&sr=8-184
"(Renewed) HP Elitebook UltraSlim Hybrid Laptop 840G1 Intel Core i5 - 4300U Processor, 16 GB Ram, 320 GB Harddisk & 256 GB SSD, Windows 10 Pro, 14.1 Inches Notebook Computer","₹41,390",https://www.amazon.in/Renewed-HP-Elitebook-UltraSlim-Hybrid/dp/B094N5F4FR/ref=sr_1_185?dchild=1&keywords=Laptop&qid=1620993535&sr=8-185
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/4GB RAM (Upgradable to 16)/320GB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹29,499",https://www.amazon.in/Lenovo-Upgradable-Integrated-Graphics-Fingerprint/dp/B091N5JSQF/ref=sr_1_186?dchild=1&keywords=Laptop&qid=1620993535&sr=8-186
"Lenovo E41-45 (82BFS00300) Laptop (AMD A9-9425 / 4GB RAM/ 1TB HDD/ Win 10 Home SL/ 14 Inch Screen / Black), 1 Year Warranty","₹23,990",https://www.amazon.in/Lenovo-E41-45-82BFS00300-A9-9425-Warranty/dp/B091NX3DRV/ref=sr_1_187?dchild=1&keywords=Laptop&qid=1620993535&sr=8-187
"(Renewed) Lenovo Thinkcenter Intel Core i3-2100 19-Inch (48.26 cms) 1920x1080 Laptop (2 GB/250 GB HDD/Windows 10 Pro/MS Office /Intel HD Graphics 2000/Black/2.20 Kg), Lenovo ThinkCenter M71e","₹17,800",https://www.amazon.in/Lenovo-Thinkcenter-1920x1080-ThinkCenter-M71e/dp/B08T96C74Z/ref=sr_1_188?dchild=1&keywords=Laptop&qid=1620993535&sr=8-188
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 8 GB Ram & 256 GB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹28,990",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093W227QY/ref=sr_1_189?dchild=1&keywords=Laptop&qid=1620993535&sr=8-189
"Lenovo Legion 5 AMD Ryzen 5 4600H 15.6 inch (39.62 cms) Full HD Gaming Laptop (8GB/1TB HDD + 256GB SSD/Windows 10/120 Hz/NVIDIA GTX 1650 4GB GDDR6 Graphics/Phantom Black/2.3Kg), 82B500BHIN","₹67,990",https://www.amazon.in/Lenovo-Windows-Graphics-Phantom-82B500BHIN/dp/B08GG8WCW7/ref=sr_1_190?dchild=1&keywords=Laptop&qid=1620993535&sr=8-190
"(Renewed) Lenovo Thinkpad L450 14 inch Laptop (Core i5 5th Gen/8GB/256 GB SSD/Windows 10 Pro/ Webcam/Bluetooth/WiFi/Integrated Graphics), Black","₹30,990",https://www.amazon.in/Lenovo-Thinkpad-Bluetooth-Integrated-Graphics/dp/B00V0YIUXE/ref=sr_1_191?dchild=1&keywords=Laptop&qid=1620993535&sr=8-191
"Acer Aspire 3 Ryzen 3 3300U Processor 15"" - (4 GB/1 TB HDD/Windows 10 Home/AMD Radeon Vega 6 Mobile Graphics/1.9Kg/Black) A315-42","₹29,970",https://www.amazon.in/Acer-Aspire-Ryzen-3300U-Processor/dp/B091HV354M/ref=sr_1_192?dchild=1&keywords=Laptop&qid=1620993535&sr=8-192
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 8 GB Ram & 128 GB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹29,990",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093VWQ259/ref=sr_1_193?dchild=1&keywords=Laptop&qid=1620993538&sr=8-193
Lenovo IdeaPad D330-10IGM Laptop-Tablet 10.1-inch (2 in 1) Multi-Touch Screen 4GB RAM 64GB Storage Windows 10 Home Integrated Graphics (81H3009TIN),"₹24,499",https://www.amazon.in/Lenovo-D330-10IGM-Laptop-Tablet-Multi-Touch-81H3009TIN/dp/B08FQXNL4S/ref=sr_1_194?dchild=1&keywords=Laptop&qid=1620993538&sr=8-194
